business_code,cust_number,name_customer,clear_date,buisness_year,due_in_date,posting_id,baseline_create_date,cust_payment_terms,target_old,amount_in_usd,cust_payment_terms_grp,baseline_month,baseline_day,baseline_dayofweek,Allowed_Pay_Days,business_days_late,target,due_weekend_flag,amount_bin,cust_allowed_pay_days_late_rate_past,ratio_paid_invoices_late_past,avg_days_late_paid_late_past,sum_outstanding_amount_past,recent_5_late_rate,recent_10_late_rate,recent_20_late_rate,late_rate_time_decay_lambda_0_8,current_transaction_count,cleared_count,is_new_customer,is_last_late,recent_3_late_rate,year_month,year_quarter,gdp_growth,unemployment,cpi_yoy,fed_rate,wti_oil,dxy,retail_sales,fed_rate_chg,gdp_growth_chg,unemployment_chg,cpi_yoy_chg,wti_oil_chg,dxy_chg,retail_sales_chg
U001,0200152991,JET corp,2019-09-10,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,6.606014849279316,NAA8,8,21,2,15,3,0,0,0,0.06382978723404255,0.04411764705882353,19.0,0.0,0.0,0.0,0.0,0.04426479746641919,70,68,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200783734,FAREW us,2019-09-04,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,9.379761575877623,NAA8,8,21,2,15,-1,0,0,1,0.0,0.0,0.0,21.089457030206447,0.0,0.0,0.0,0.0,16,13,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200466603,SMITH'S associates,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,11.673153923340598,NAA8,8,21,2,15,0,0,0,3,0.0,0.0,0.0,47.07847604824879,0.0,0.0,0.0,0.0,56,50,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR foundation,2019-09-03,2019.0,2019-09-05,1.0,2019-08-21,NAH4,0,11.157892743274669,NAH4,8,21,2,15,-2,0,0,3,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5334,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200714710,SYSCO  co,2019-09-24,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,8.994352408271643,NAA8,8,21,2,15,13,1,0,1,0.03333333333333333,0.02654867256637168,11.333333333333334,65.15334926152741,0.0,0.0,0.05,0.02808997304906249,121,113,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200799367,MCL in,2019-09-09,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,11.107789002852057,NAA8,8,21,2,15,2,0,0,3,0.041379310344827586,0.04666666666666667,24.142857142857142,221.08865538355317,0.0,0.0,0.05,0.055877543932644345,173,150,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200726979,BJ'S  associates,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,4.909635626474218,NAA8,8,21,2,15,0,0,0,0,0.0035629453681710215,0.0035335689045936395,10.333333333333334,282.0183174415959,0.0,0.0,0.0,0.0029409124732369314,894,849,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200078795,H T H corporation,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,7.406735016464389,NAA8,8,21,2,15,0,0,0,0,0.10344827586206896,0.09090909090909091,7.666666666666667,9.279667627550545,0.0,0.0,0.1,0.06125321726633959,36,33,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200762301,C&S WH foundation,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAC6,0,11.056398772469784,NAC6,8,21,2,15,0,0,0,3,0.008347245409015025,0.00933125972006221,25.666666666666668,450.5492634721241,0.0,0.0,0.0,0.011117668071966654,690,643,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200744019,TARG systems,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,8.160872470447426,NAA8,8,21,2,15,0,0,0,0,0.082010582010582,0.07692307692307693,10.03225806451613,489.19579353370443,0.0,0.1,0.05,0.05903244651189738,466,403,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0100043949,HOME R trust,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,9.75023438648952,NAA8,8,21,2,15,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200749225,SUPER  trust,2019-10-25,2019.0,2019-10-25,1.0,2019-08-21,NAGD,0,7.399183993137396,NAGD,8,21,2,65,0,0,0,0,0.0,0.05405405405405406,7.5,21.40698413281435,0.0,0.0,0.0,0.034879242732885556,40,37,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
CA02,0140106343,RESTO in,2019-09-10,2019.0,2019-08-31,1.0,2019-08-21,CA10,1,9.199946290180128,CA10,8,21,2,10,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200782001,GORDO in,2019-09-06,2019.0,2019-09-22,1.0,2019-08-21,NA32,0,9.43214542790498,NA32,8,21,2,32,-10,0,1,1,0.0,0.03076923076923077,28.0,83.75473878186929,0.0,0.0,0.05,0.029238799547036468,139,130,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200759878,SA ,2019-09-09,2019.0,2019-09-05,1.0,2019-08-21,NAH4,1,10.573735792164475,NAH4,8,21,2,15,2,0,0,2,0.009505703422053232,0.008605851979345954,8.0,523.4164763391019,0.0,0.0,0.0,0.006843958910823572,632,581,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR llc,2019-09-09,2019.0,2019-09-05,1.0,2019-08-21,NAH4,1,9.88631952164101,NAH4,8,21,2,15,2,0,0,2,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5335,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200759878,SA systems,2019-09-09,2019.0,2019-09-05,1.0,2019-08-21,NAH4,1,10.328792868933643,NAH4,8,21,2,15,2,0,0,2,0.009505703422053232,0.008605851979345954,8.0,523.4164763391019,0.0,0.0,0.0,0.006843958910823572,633,581,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
CA02,0140105000,ITWA corporation,2019-08-30,2019.0,2019-08-31,1.0,2019-08-21,CA10,0,4.387325073125091,CA10,8,21,2,10,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200732755,KROGER ,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,9.743628024868956,NAA8,8,21,2,15,0,0,0,2,0.0,0.0,0.0,54.64854693361861,0.0,0.0,0.0,0.0,59,53,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200714710,SYSCO  corp,2019-09-11,2019.0,2019-09-10,1.0,2019-08-21,NAD1,1,10.1673226578636,NAD1,8,21,2,20,1,0,0,2,0.0,0.02654867256637168,11.333333333333334,65.15334926152741,0.0,0.0,0.05,0.02808997304906249,122,113,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR foundation,2019-09-03,2019.0,2019-09-05,1.0,2019-08-21,NAH4,0,7.192370152384448,NAH4,8,21,2,15,-2,0,0,0,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5336,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200726979,BJ'S  co,2019-09-06,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,6.013910735937812,NAA8,8,21,2,15,1,0,0,0,0.0035629453681710215,0.0035335689045936395,10.333333333333334,282.0183174415959,0.0,0.0,0.0,0.0029409124732369314,895,849,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR corporation,2019-09-06,2019.0,2019-09-05,1.0,2019-08-21,NAH4,1,8.407239922974712,NAH4,8,21,2,15,1,0,0,1,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5337,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200743129,BROOKS associates,2019-09-03,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,11.04990507604554,NAA8,8,21,2,15,-2,0,0,3,0.043478260869565216,0.041666666666666664,6.0,0.0,0.2,0.1,0.05,0.06663439784893502,25,24,0,0.0,0.3333333333333333,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0100033268,NICHOL ,2019-09-12,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,10.299713107129053,NAA8,8,21,2,15,5,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.14969450101832993,0.14969450101832993,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200744019,TARG systems,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,10.042744149854675,NAA8,8,21,2,15,0,0,0,2,0.082010582010582,0.07692307692307693,10.03225806451613,489.19579353370443,0.0,0.1,0.05,0.05903244651189738,467,403,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200764795,SYSCO  trust,2019-09-09,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,10.291526367627966,NAA8,8,21,2,15,2,0,0,2,0.0,0.022988505747126436,10.0,30.543531733888035,0.0,0.1,0.05,0.029866488322033563,91,87,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200806580,BE llc,2019-08-29,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,7.214886975255231,NAA8,8,21,2,15,-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR corp,2019-09-03,2019.0,2019-09-05,1.0,2019-08-21,NAH4,0,9.053741531180204,NAH4,8,21,2,15,-2,0,0,1,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5338,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR systems,2019-09-06,2019.0,2019-09-05,1.0,2019-08-21,NAH4,1,9.970769494550956,NAH4,8,21,2,15,1,0,0,2,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5339,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200913718,TREEHOU in,2019-09-06,2019.0,2019-09-20,1.0,2019-08-21,NAD5,0,10.37766371464665,NAD5,8,21,2,30,-10,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200726979,BJ'S  trust,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,5.923158939401167,NAA8,8,21,2,15,0,0,0,0,0.0035629453681710215,0.0035335689045936395,10.333333333333334,282.0183174415959,0.0,0.0,0.0,0.0029409124732369314,896,849,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200759878,SA trust,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAH4,0,11.11612367174656,NAH4,8,21,2,15,0,0,0,3,0.009505703422053232,0.008605851979345954,8.0,523.4164763391019,0.0,0.0,0.0,0.006843958910823572,634,581,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200736337,SYSCO F foundation,2019-09-09,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,9.609352034660985,NAA8,8,21,2,15,2,0,0,1,0.0,0.0,0.0,10.160013654201462,0.0,0.0,0.0,0.0,27,25,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200529372,GHC  corporation,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,12.43199086389304,NAA8,8,21,2,15,0,0,0,3,0.0,0.0,0.0,12.395351651380516,0.0,0.0,0.0,0.0,5,3,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200707822,PUBLI in,2019-10-25,2019.0,2019-10-25,1.0,2019-08-21,NAGD,0,8.06988681950933,NAGD,8,21,2,65,0,0,0,0,0.0,0.0031746031746031746,47.0,192.53528159018973,0.0,0.0,0.0,0.004727030263279703,336,315,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200736337,SYSCO F co,2019-09-24,2019.0,2019-09-22,1.0,2019-08-21,NA32,1,8.926197362978352,NA32,8,21,2,32,1,0,1,1,0.0,0.0,0.0,10.160013654201462,0.0,0.0,0.0,0.0,28,25,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200744019,TARG associates,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,10.709097195125713,NAA8,8,21,2,15,0,0,0,2,0.082010582010582,0.07692307692307693,10.03225806451613,489.19579353370443,0.0,0.1,0.05,0.05903244651189738,468,403,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200703332,MAIN S corp,2019-09-03,2019.0,2019-08-31,1.0,2019-08-21,NA10,1,9.596568292896777,NA10,8,21,2,10,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.14969450101832993,0.14969450101832993,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR llc,2019-09-03,2019.0,2019-09-05,1.0,2019-08-21,NAH4,0,10.657105931379014,NAH4,8,21,2,15,-2,0,0,2,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5340,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200418007,AM us,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,7.123576084316495,NAA8,8,21,2,15,0,0,0,0,0.0787037037037037,0.08085106382978724,23.0,114.63830775343031,0.0,0.1,0.1,0.07251077668174657,250,235,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200900909,SYSCO foundation,2019-09-10,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,10.458298960756794,NAA8,8,21,2,15,3,0,0,2,0.01282051282051282,0.009708737864077669,13.0,42.28456837843827,0.0,0.0,0.0,0.00735110508933086,110,103,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR llc,2019-09-03,2019.0,2019-09-05,1.0,2019-08-21,NAH4,0,9.270687308182714,NAH4,8,21,2,15,-2,0,0,1,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5341,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200974851,RESTA foundation,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,8.788602578987831,NAA8,8,21,2,15,0,0,0,1,0.010752688172043012,0.015267175572519083,20.5,101.01609815171952,0.0,0.0,0.0,0.016599849199592162,146,131,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200772670,ASSOCIAT corp,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAU5,0,8.950885471202817,NAU5,8,21,2,15,0,0,0,1,0.03015075376884422,0.029197080291970802,22.416666666666668,292.0193368420091,0.0,0.0,0.0,0.03436459287225324,444,408,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200773364,U R M  associates,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,10.393560011388162,NAA8,8,21,2,15,0,0,0,2,0.05555555555555555,0.05263157894736842,10.0,0.0,0.2,0.1,0.05263157894736842,0.059804230850311495,20,19,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200761734,H E BUT llc,2019-09-04,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,11.153942430868092,NAA8,8,21,2,15,-1,0,0,3,0.006134969325153374,0.005649717514124294,7.0,92.41896788965114,0.0,0.0,0.05,0.008706249875500626,189,177,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR us,2019-09-03,2019.0,2019-09-05,1.0,2019-08-21,NAH4,0,7.414054674815616,NAH4,8,21,2,15,-2,0,0,0,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5342,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200126819,MCLANE trust,2019-09-06,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,10.646593499897676,NAA8,8,21,2,15,1,0,0,2,0.07894736842105263,0.07692307692307693,26.333333333333332,40.96235966969909,0.0,0.1,0.1,0.07595627192587248,44,39,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200705089,JETR ,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,8.25171608708595,NAA8,8,21,2,15,0,0,0,0,0.04081632653061224,0.038461538461538464,11.0,17.78059123370494,0.0,0.0,0.05,0.02872108539869027,55,52,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200769623,WAL-MAR systems,2019-09-03,2019.0,2019-09-05,1.0,2019-08-21,NAH4,0,9.706304711874992,NAH4,8,21,2,15,-2,0,0,1,0.007535197303192544,0.007535197303192544,45.05263157894737,2623.457388374458,0.0,0.0,0.0,0.01000439094051852,5343,5031,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200561861,CO co,2019-09-05,2019.0,2019-09-05,1.0,2019-08-21,NAA8,0,10.486793639066343,NAA8,8,21,2,15,0,0,0,2,0.0,0.0,0.0,6.925762177274595,0.0,0.0,0.0,0.0,30,28,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200700919,US  corp,2019-09-06,2019.0,2019-09-05,1.0,2019-08-21,NAA8,1,10.77195748025958,NAA8,8,21,2,15,1,0,0,3,0.0,0.0,0.0,51.72987753529771,0.0,0.0,0.0,0.0,60,54,0,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
U001,0200139730,AGR ,2019-09-18,2019.0,2019-09-20,1.0,2019-08-21,NAD5,0,8.146781471365461,NAD5,8,21,2,30,-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,2019-08,2019Q3,4.8,3.6,1.749399715783806,2.19,56.336349206349205,116.4749046875,1530934.0,-0.2066666666666665,1.4,-0.0333333333333332,-0.0729840233141265,-3.543809523809521,1.045429687500004,21599.0
